Node1	Node2
Q06943	A8JNU6;Q8IQQ0;Q9VVC5
Q06943	A0A0B4K7E3;A0A0B4K7M0;Q0E8Y1;Q9W1Y2;Q9W1Y3
Q06943	C0HKA0;C0HKA1
Q06943	A8JNX2;C1C5A0;M9PG15;Q7KTU2;Q8IPS6;Q9VNR2
Q06943	E1JIC9;O96881
Q06943	M9NE66;M9NF56;M9NFQ1;Q9VSU8;X2J8V0;X2JAU8;X2JC77;X2JCQ1;X2JGF9
Q06943	E1JIT5;Q9VCZ4
P14773	A0A0B4K6S9;Q8MS66
P14773	A1ZBD9;A1ZBE0
P14773	A0A0C4DHN3;A0A0C4DHN7;Q494G7;Q7PLD0
P14773	B7Z0W0;Q9VI13
P14773	Q0KHS0;X2JKM9
Q7K4Q9	M9PDK3;Q9W0L7
Q7K4Q9	Q7JPS2;Q95T29
Q7K4Q9	Q7KTY3;Q86PD7
Q7K4Q9	A0A0B4KEX6;A0A0B4KFF9;E1JGS7;Q8MME5;Q9W204;Q9W205
Q7K4Q9	A8JUW4;Q9VY52
Q7K4Q9	M9NE66;M9NF56;M9NFQ1;Q9VSU8;X2J8V0;X2JAU8;X2JC77;X2JCQ1;X2JGF9
M9PCE5;Q9VU94	M9PCE5;Q9VU94
M9PCE5;Q9VU94	A0A0B4KEM3;A1Z7C1
M9PCE5;Q9VU94	Q24568
M9PCE5;Q9VU94	Q9VH81
M9PCE5;Q9VU94	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
M9PCE5;Q9VU94	O61307
M9PCE5;Q9VU94	P0CG69
M9PCE5;Q9VU94	Q24114
M9PCE5;Q9VU94	M9NEA1;Q8IPK0;Q9GQR5;Q9VMH3
Q9VF20	M9PAY7;Q7KTZ2
Q9VF20	M9PCI6;Q9VQW7
Q9VF20	A0A0B4LEY2;A0A0B4LF85;E2QCC2;Q0E9A2;Q7JR72;Q95T77
M9NE25;Q9W5E0	Q24404
Q9W5E0	M9PBB4;Q9VJU5
Q9W5E0	A0A0B4JDD0;E1JIF4;Q8MRQ5;Q8WTI8
Q9W5E0	M9PHZ3;Q9VWE4
Q9VEI9	Q9VK57;Q9VK58
Q9VEI9	A0A0B4KGD0;O61602;Q8MLR4;Q9W1M6
Q9VEI9	Q0KHS0;X2JKM9
P17276	Q8MRQ2;Q9VQV2
P17276	E2QD65;P39018
P17276	M9PD85;M9PFX8;M9PG57;M9PIH9;O76923;O96378
P17276	A8JR05;Q9VFK2
P17276	Q8INJ6;Q9VGH5
P17276	Q8IMM7;Q8IMM8;Q9Y137
P17276	L7XBB9;Q9VYS4
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P48810
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P07909
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KH16;A0A0B4KHT3;Q9VDJ9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9Y0I1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7K003
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9W4S7
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q8MT36
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9V3H9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VVI3
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VJ33
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9U9Q2
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VBP9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q6NN40
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KU01;Q9VPU9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9W0V1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P41073
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7K3H0;Q95RR5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P83099
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O77237
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q8MRG6;Q9VW52
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VUM1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KMQ6;Q9V3L4;Q9Y0B6
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VIH1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VM71
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A8JNQ4;A8JNQ5;M9ND74;M9NFQ7;M9PF74;Q7YU08;Q9VT98;Q9VT99
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	M9PBZ2;Q24474;Q9VQJ0
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	M9PF85;Q7JVP2
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VLF2
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9V3E7
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VK76
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q24492
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O16797
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KG60;A0A0B4KGU8;Q9VEJ1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KGV9;A0A126GV03;Q8IMV6
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VU15
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VK34
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O96660
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9V853
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VL71
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4JCQ7;A0A0B4JD03;A0A0B4JD33;A0A0B4K6T9;A0A0B4LEH9;A1Z7P5;A1Z7P7;A1Z7P8;A1Z7P9;A1Z7Q1;Q5BIG7;Q7KNF5;Q8IGK3;Q9XYM5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P20227
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P20232
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9XZ56
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P30189
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VBD6
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VBE1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q94535
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q24562
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VVI0
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P0CG69
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9NHV9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VLU5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VZQ1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P18824
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VGF9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7K480
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q8T9B6
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P92208
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P48603
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q8IPW2;Q9VPU1
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P54353
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q08012
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O76863
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VN50
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q24338
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9VKD5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	E1NZB4;Q9VYI0
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	M9PD17;Q9VW83
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q59DW8;Q86BR9;Q86NK8;Q8IHB0;Q8INB6;Q9VEX2
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q8INJ6;Q9VGH5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q24592
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O01367
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9V393
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KVT8;Q9W3M4
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KNM2
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P49028
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4K7Q6;Q9VCH4
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O16011
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P24785
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0S0WH03;A4IJ59;A4V2A4;M9NDY6;M9NEH9;M9NGB9;M9PIK1;P91632;Q0E8A7;Q95SZ9
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	M9MS40;M9PH39;Q9W321
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0S0WN65;A8DYV6;E0A9E1;Q7KTN8;Q9VMR4
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q04047
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P21187
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KTX7
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4JCX5;A0A0B4KFY5;A0A0B4KGY6;A0A0B4LGY5;A0A0B4LI06;Q0KI94;Q0KI96;Q8INP0;Q8T4D1;Q9GNC8;Q9GQN3;Q9GQN4
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KFT9;Q7KNS5
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4LG88;A0A0B4LGB9;Q9W255
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q9W254
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q7KTA0
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4K6Z1;Q9VHC7
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4KHK1;Q9VDE3
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A0A0B4K7B0;A0A0B4K7H8;A0A0B4K7I2;A0A0B4K7I6;A0A0B4K7W3;A0A0B4K7W7;A0A0B4K852;A0A0B4K8A1;A0A0B4K8A2;A0A0B4KEV0;A0A0B4KF04;A0A0C4DHD5;A1ZBN3;D5AEJ9;Q0E914;Q6NND8;Q7JMZ7;Q8IHH3
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	O97102
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	Q08473
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	P25159
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	A8JNS4;M9PCD9;Q9VU81;Q9VU82;Q9VU83
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;E1JGN7	M9NFR5;Q95RE4
P49866	A8DYV5;M9NES4;Q9VMS2
P49866	M9PBV3;M9PEP3;M9PEX4;Q24217;Q5U8V5;Q7KKI2;Q8IQ98;Q8IQ99;Q8SZT1;Q9TVQ4;Q9TW49
P49866	M9PGZ8;Q9VYK0
P49866	A0A0B4KHC8;Q9VCB2
P49866	A0A0B4KGE5;A0A0B4KH12;A0A0B4KHG7;A0A0B4KHT0;A8WHL4;Q9VDK5
P49866	A0A0B4LHT4;Q8I0J6;Q9VNJ0
P49866	M9MS40;M9PH39;Q9W321
Q9VGJ9	A8JUT4;D0Z726;Q9VRD6
Q9VGJ9	M9PBZ2;Q24474;Q9VQJ0
Q9VGJ9	M9NDI3;Q9VLQ9
Q9VGJ9	M9PCY3;M9PD94;M9PFM9;O61360;O61361;O61362;Q8MRK4
Q9VGJ9	E1NZB4;Q9VYI0
Q9VGJ9	Q7KTY3;Q86PD7
Q8I0C2;Q8SX21;Q9VN98	Q8I0C2;Q8SX21;Q9VN98
Q8I0C2;Q8SX21;Q9VN98	P02515
Q8I0C2;Q8SX21;Q9VN98	P02516
Q8I0C2;Q8SX21;Q9VN98	Q95028
Q8I0C2;Q8SX21;Q9VN98	Q8IP71;Q9VJY8
Q8I0C2;Q8SX21;Q9VN98	A0A0B4KFD1;A1Z7C4
Q8I0C2;Q8SX21;Q9VN98	Q9VYR0
Q8I0C2;Q8SX21;Q9VN98	Q8SXM8;Q9W327
Q8I0C2;Q8SX21;Q9VN98	Q9I7L4
Q8I0C2;Q8SX21;Q9VN98	O97159
Q8I0C2;Q8SX21;Q9VN98	Q7K0E3
Q8I0C2;Q8SX21;Q9VN98	Q9VEX4
Q8I0C2;Q8SX21;Q9VN98	Q9V3U2
Q8I0C2;Q8SX21;Q9VN98	Q8MT06
Q8I0C2;Q8SX21;Q9VN98	Q7JXC4
Q8I0C2;Q8SX21;Q9VN98	A4UZ54;B7YZT5;Q7KML4
Q8I0C2;Q8SX21;Q9VN98	P36179
Q8I0C2;Q8SX21;Q9VN98	Q7KLW9
Q8I0C2;Q8SX21;Q9VN98	A1Z8U0
Q8I0C2;Q8SX21;Q9VN98	O62619
Q8I0C2;Q8SX21;Q9VN98	P08646
Q8I0C2;Q8SX21;Q9VN98	Q07327
Q8I0C2;Q8SX21;Q9VN98	P04052
Q8I0C2;Q8SX21;Q9VN98	Q9VNB9
Q8I0C2;Q8SX21;Q9VN98	Q9VKC1
Q8I0C2;Q8SX21;Q9VN98	Q9VNZ3
Q8I0C2;Q8SX21;Q9VN98	Q7KMQ0
Q8I0C2;Q8SX21;Q9VN98	P48601
Q8I0C2;Q8SX21;Q9VN98	Q9W1M9
Q8I0C2;Q8SX21;Q9VN98	Q9VGZ2
Q8I0C2;Q8SX21;Q9VN98	Q7KTD2;Q9V3T8
Q8I0C2;Q8SX21;Q9VN98	Q9VI10
Q8I0C2;Q8SX21;Q9VN98	O44437
Q8I0C2;Q8SX21;Q9VN98	Q9VSS2
Q8I0C2;Q8SX21;Q9VN98	P30189
Q8I0C2;Q8SX21;Q9VN98	Q8MSW9
Q8I0C2;Q8SX21;Q9VN98	Q9VV75
Q8I0C2;Q8SX21;Q9VN98	P0CG69
Q8I0C2;Q8SX21;Q9VN98	E1JJN6;M9PF12;Q9VX41;X2JE74
Q8I0C2;Q8SX21;Q9VN98	M9PGU7;Q9W2S5;X2JB44
Q8I0C2;Q8SX21;Q9VN98	Q9W2D9
Q8I0C2;Q8SX21;Q9VN98	Q9W5X5
Q8I0C2;Q8SX21;Q9VN98	P51592
Q8I0C2;Q8SX21;Q9VN98	A8JNJ6;M9PBL6;Q7KV69;Q7KV70;Q9VZQ3
Q8I0C2;Q8SX21;Q9VN98	Q9VAW5
Q8I0C2;Q8SX21;Q9VN98	P23696
Q8I0C2;Q8SX21;Q9VN98	Q9VM69
Q8I0C2;Q8SX21;Q9VN98	Q9VD51
Q8I0C2;Q8SX21;Q9VN98	Q9VH07
Q8I0C2;Q8SX21;Q9VN98	P14199
Q8I0C2;Q8SX21;Q9VN98	P40417
Q8I0C2;Q8SX21;Q9VN98	P21461
Q8I0C2;Q8SX21;Q9VN98	O97102
Q8I0C2;Q8SX21;Q9VN98	O44783
Q8I0C2;Q8SX21;Q9VN98	P36872
Q8I0C2;Q8SX21;Q9VN98	Q9VTY6
Q9VNI8	Q9VQQ6;X2J8I7
Q9VNI8	F0JAQ9;M9PF27;M9PFH0;Q95SE8;Q9VU19
Q9VNI8	A0A0B4KFV0;Q7K2X1
Q9VNI8	A0A0B4LG42;Q9W2B5
Q9VNI8	E2QCS8;M9PE28;Q9VQ76
Q9VNI8	A0A0U1QT60;Q2PDT6;Q7K540;Q8IP47;Q9V435;Q9VJP8
P31396	A8DYV5;M9NES4;Q9VMS2
P31396	Q7KTD2;Q9V3T8
P31396	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
P31396	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
P31396	A0A0B4KGE5;A0A0B4KH12;A0A0B4KHG7;A0A0B4KHT0;A8WHL4;Q9VDK5
P31396	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
P31396	Q7KTY3;Q86PD7
P31396	Q0E8T8;Q9VMY0
P31396	A8JNJ6;M9PBL6;Q7KV69;Q7KV70;Q9VZQ3
P31396	M9MS40;M9PH39;Q9W321
P31396	L0MPR7;Q9V490
P31396	A0A0B4KHB9;A0A0B4KHP7;B7Z0L6;B7Z0L7;Q0KI58;Q5BIJ2;Q8IN89;Q8IN90;Q9VEC6
P49869	M9MSL3;Q9VUC1
P49869	A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7
P49869	Q8IPE8;Q9V397
P49869	A0A0B4LF33;A0A0B4LFB8;A0A0B4LGF5;A1Z9N0;Q95U20
P49869	M9PBZ2;Q24474;Q9VQJ0
P49869	E1JHT6;E1JHT9;Q7KTP4;Q9VMV9;Q9VMW1;Q9VMW2;Q9VMW4
P49869	Q0KHR7;Q7KUX3
P49869	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
P49869	M9PGZ8;Q9VYK0
P49869	A0A0B4K7Q3;Q8IMK7;Q961C5;Q9VAK1
P49869	A0A0B4LFH2;Q7JUP3
P49869	M9PCY3;M9PD94;M9PFM9;O61360;O61361;O61362;Q8MRK4
P49869	Q8INK2;Q8INK3;Q9VGM2
P49869	E1NZB4;Q9VYI0
P49869	A0A0B4JDA0;Q9VF03
P49869	M9MS40;M9PH39;Q9W321
P49869	A0A0B4K6N4;A0A0B4K7R6;A0A0B4KHF2;A0A0B4KHW6;A8JRH3;C7LAH8;E1JJ21;O46231;Q9VA56;Q9VA58;Q9VA59
P49869	Q7JQH9;Q9V3K9
Q05192	Q400M8;Q6QU65
Q05192	Q8IQ53;Q9VRL1
Q05192	Q7KUL1;Q9VUG1
Q05192	Q8MLT6;Q9W268
Q05192	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
Q05192	A0A0B4KEX6;A0A0B4KFF9;E1JGS7;Q8MME5;Q9W204;Q9W205
Q05192	M9NEA1;Q8IPK0;Q9GQR5;Q9VMH3
Q05192	A0A0B4KFZ6;A0A0B4KGP0;Q1WWH6;Q9VFH9;Q9VFI0
A1ZA01	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
A1ZA01	M9PGZ8;Q9VYK0
Q24142	A0A0B4KGZ0;Q9V424;Q9VHB7
Q24142	A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7
Q24142	M9PB98;Q9VKL0
Q24142	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
Q24142	F0JAG2;Q86BI3;Q9VUY6
Q24142	Q7K7G0;Q9W555
Q24142	Q8IMM7;Q8IMM8;Q9Y137
Q24142	E2QCS8;M9PE28;Q9VQ76
Q9VI12	M9PG80;Q9VIW0
Q24143	A8DYV5;M9NES4;Q9VMS2
Q24143	A0A0B4KF69;A1ZA05;Q0E965
Q24143	A0A0B4LEY1;A0A0B4LEZ1;A1Z7J6;A1Z7J7
Q24143	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
Q24143	M9PGZ8;Q9VYK0
Q24143	A0A0B4JCQ7;A0A0B4JD03;A0A0B4JD33;A0A0B4K6T9;A0A0B4LEH9;A1Z7P5;A1Z7P7;A1Z7P8;A1Z7P9;A1Z7Q1;Q5BIG7;Q7KNF5;Q8IGK3;Q9XYM5
Q24143	M9PD85;M9PFX8;M9PG57;M9PIH9;O76923;O96378
Q24143	A0A0B4KGE5;A0A0B4KH12;A0A0B4KHG7;A0A0B4KHT0;A8WHL4;Q9VDK5
Q24143	B7Z002;M9NCY5;M9NDB7;M9NEL3;Q9VPL6;Q9VPL9
Q24143	M9PFR6;Q9XZ03
Q24143	M9MS40;M9PH39;Q9W321
Q24143	A0A0B4KEZ2;A0A0B4KFZ8;Q9W186
Q24143	A0A0B4JCX5;A0A0B4KFY5;A0A0B4KGY6;A0A0B4LGY5;A0A0B4LI06;Q0KI94;Q0KI96;Q8INP0;Q8T4D1;Q9GNC8;Q9GQN3;Q9GQN4
Q24143	A0A0B4K7J3;Q7JQ36;Q95U21
P48809	E1JJM0;M9NF14;Q0KHU2;Q8IR99;Q9VZ69
P48809	M9NCY1;M9PD53;Q9VJ00;Q9VJ02
E1JHA4;P48809	Q02926
P48809	M9PBZ2;Q24474;Q9VQJ0
P48809	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
P48809	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
P48809	M9PDK3;Q9W0L7
P48809	E1NZB4;Q9VYI0
E1JHA4;P48809	P13468
E1JHA4;P48809	M9MRT5;Q4TZM6;Q8IP72;Q9VJY9;X2J5X6;X2JAB1
E1JHA4;P48809	P82295
P48809	Q7JR52;Q7KUE4;Q9VTB8
P48810	A1ZAK7;A1ZAK8;A1ZAK9
P48810	M9PBZ2;Q24474;Q9VQJ0
P48810	Q9VXE3;X2JC83;X2JE40;X2JKQ8
P48810	A0A0B4KF69;A1ZA05;Q0E965
P48810	A0A0B4KGV9;A0A126GV03;Q8IMV6
P48810	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
P48810	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
P48810	E1JIC9;O96881
P48810	F0JAG2;Q86BI3;Q9VUY6
P48810	A0A0B4KF82;A0A0B4KFK9;A0A0B4KG43;A0A0B4KGI6;Q8IPP3;Q8IPP4;Q9VN82
P48810	E1NZB4;Q9VYI0
P48810	Q8INJ6;Q9VGH5
P48810	A0A0B4K6P4;A0A0B4K6W9;A0A0B4LHY1;A8JRI1;E1JJ45;Q7KES3;Q7KRS7;Q8IMF8;Q8WR53;Q95UI6
P48810	M9PBJ7;M9PH19;Q7KV88;Q7KV89;Q7KV90;Q9W002
P48810	M9MS40;M9PH39;Q9W321
P48810	M9PE74;Q9W2U7
P48810	E1JJR3;Q9VWI1
P48810	A0A0B4KFT9;Q7KNS5
P48810	A0A0B4LG88;A0A0B4LGB9;Q9W255
P48810	A0A0B4K6Z1;Q9VHC7
P48810	A0A0B4K7B0;A0A0B4K7H8;A0A0B4K7I2;A0A0B4K7I6;A0A0B4K7W3;A0A0B4K7W7;A0A0B4K852;A0A0B4K8A1;A0A0B4K8A2;A0A0B4KEV0;A0A0B4KF04;A0A0C4DHD5;A1ZBN3;D5AEJ9;Q0E914;Q6NND8;Q7JMZ7;Q8IHH3
P48810	A0A021WW32;O96689
P48810	A0A0B4K7W6;A0A0B4KHZ0;A0A0B4KI43;A8JRE3;Q9VB55
P48810	M9PC85;Q9V3V0
P07909	M9PAY7;Q7KTZ2
P07909	A1ZAK7;A1ZAK8;A1ZAK9
P07909	M9PBZ2;Q24474;Q9VQJ0
P07909	Q9VXE3;X2JC83;X2JE40;X2JKQ8
P07909	A0A0B4KF69;A1ZA05;Q0E965
P07909	A0A0B4KGV9;A0A126GV03;Q8IMV6
P07909	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
P07909	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
P07909	E1JIC9;O96881
